fips,county,state,deaths,cases,latitude,longitude
4007.0,Gila,Arizona,124,3841,33.6370567,-110.5215459
4009.0,Graham,Arizona,64,2303,33.076805,-109.7591675
4011.0,Greenlee,Arizona,28,469,33.2405598,-109.2831531
4012.0,La Paz,Arizona,165,7421,34.0061091,-113.9536466
4013.0,Maricopa,Arizona,27489,916715,33.2917968,-112.4291464
4015.0,Mohave,Arizona,2777,26869,35.2143346,-113.7632828
4017.0,Navajo,Arizona,4104,125349,35.4019765,-110.1402594
4019.0,Pima,Arizona,12238,201078,32.057499,-111.6660725
4021.0,Pinal,Arizona,2300,77213,32.8162061,-111.2845025
4023.0,Santa Cruz,Arizona,276,33769,31.5986127,-110.8076084
4025.0,Yavapai,Arizona,357,20418,34.6463981,-112.4291464
4027.0,Yuma,Arizona,1507,108273,32.6527533,-113.9536466
5001.0,Arkansas,Arkansas,0,499,34.2354138,-91.28910359999999
5003.0,Ashley,Arkansas,18,2062,33.1565939,-91.7538817
5005.0,Baxter,Arkansas,0,728,36.3261815,-92.38136209999999
5007.0,Benton,Arkansas,242,50778,36.2661518,-94.479976
5009.0,Boone,Arkansas,6,568,36.3118662,-93.0175712
5011.0,Bradley,Arkansas,83,1599,33.5081368,-92.2236667
5015.0,Carroll,Arkansas,62,2763,36.2987495,-93.5003454
5017.0,Chicot,Arkansas,36,2107,33.3419551,-91.28910359999999
5019.0,Clark,Arkansas,0,3329,34.0232374,-93.17796589999999
5021.0,Clay,Arkansas,23,798,36.3492244,-90.37483540000001
5023.0,Cleburne,Arkansas,366,6945,35.4605769,-92.0665197
5025.0,Cleveland,Arkansas,0,1339,33.86580070000001,-92.2236667
5027.0,Columbia,Arkansas,122,1706,33.1285176,-93.17796589999999
5029.0,Conway,Arkansas,122,1311,35.2727492,-92.6983868
5031.0,Craighead,Arkansas,87,15360,35.8260959,-90.6773046
5033.0,Crawford,Arkansas,0,2416,35.5762761,-94.315422
5035.0,Crittenden,Arkansas,588,26203,35.3021443,-90.37483540000001
5037.0,Cross,Arkansas,12,3416,35.2998913,-90.8294002
5039.0,Dallas,Arkansas,0,175,34.0346533,-92.6983868
5041.0,Desha,Arkansas,0,1534,33.8773585,-91.44346900000001
5043.0,Drew,Arkansas,80,1656,33.5156463,-91.7538817
5045.0,Faulkner,Arkansas,212,10489,35.1035858,-92.38136209999999
5047.0,Franklin,Arkansas,0,349,35.5927966,-93.8248241
5049.0,Fulton,Arkansas,0,375,36.3797374,-91.7928402
5051.0,Garland,Arkansas,54,11382,34.5559285,-93.17796589999999
5053.0,Grant,Arkansas,0,1453,34.2628015,-92.4208713
5055.0,Greene,Arkansas,0,3547,36.1314931,-90.563609
5057.0,Hempstead,Arkansas,81,1437,33.6530112,-93.66232389999999
5059.0,Hot Spring,Arkansas,0,4334,34.3393795,-92.97755579999999
5061.0,Howard,Arkansas,4,2084,34.1318213,-94.028678
5063.0,Independence,Arkansas,0,2032,35.8174139,-91.5983959
5065.0,Izard,Arkansas,27,975,36.1610924,-91.9099238
5067.0,Jackson,Arkansas,0,484,35.6479574,-91.13530200000001
5069.0,Jefferson,Arkansas,1546,32077,34.227351,-91.9099238
5071.0,Johnson,Arkansas,0,4629,35.6026275,-93.5003454
5073.0,Lafayette,Arkansas,64,706,33.2511695,-93.62178019999999
5075.0,Lawrence,Arkansas,402,5491,35.9969735,-91.13530200000001
5077.0,Lee,Arkansas,77,10580,34.7712669,-90.8294002
5079.0,Lincoln,Arkansas,517,64891,33.9185116,-91.714958
5081.0,Little River,Arkansas,0,856,33.6808926,-94.19234000000002
5083.0,Logan,Arkansas,1,784,35.2475011,-93.66232389999999
5085.0,Lonoke,Arkansas,3,4430,34.7591647,-91.9099238
5087.0,Madison,Arkansas,0,3059,35.9466415,-93.66232389999999
5089.0,Marion,Arkansas,0,116,36.3194702,-92.6983868
5091.0,Miller,Arkansas,81,3993,33.3335556,-93.86553029999999
5093.0,Mississippi,Arkansas,86,4790,35.8279728,-90.0746767
5095.0,Monroe,Arkansas,0,408,34.5918747,-91.13530200000001
5097.0,Montgomery,Arkansas,0,104,34.5424074,-93.66232389999999
5099.0,Nevada,Arkansas,23,2063,33.6621386,-93.33889169999999
5101.0,Newton,Arkansas,0,242,35.9603994,-93.17796589999999
5103.0,Ouachita,Arkansas,0,825,33.5828512,-92.9375739
5105.0,Perry,Arkansas,0,932,34.96032,-92.8976254
5107.0,Phillips,Arkansas,93,1902,34.4611206,-90.86751339999999
5109.0,Pike,Arkansas,0,380,34.1876975,-93.66232389999999
5111.0,Poinsett,Arkansas,139,2529,35.6078586,-90.6393702
5113.0,Polk,Arkansas,1,1948,34.5268097,-94.15137639999999
5115.0,Pope,Arkansas,69,10928,35.440627,-93.0175712
5117.0,Prairie,Arkansas,0,384,34.7636336,-91.5983959
5119.0,Pulaski,Arkansas,2352,69173,34.75386150000001,-92.2236667
5121.0,Randolph,Arkansas,11,1893,36.3457918,-90.9820668
5123.0,St. Francis,Arkansas,68,34352,34.9926533,-90.7152749
5125.0,Saline,Arkansas,105,8730,34.5708215,-92.539603
5127.0,Scott,Arkansas,0,189,34.8854732,-93.9878427
5129.0,Searcy,Arkansas,0,593,35.9721,-92.6983868
5131.0,Sebastian,Arkansas,50,5884,35.2260397,-94.315422
5133.0,Sevier,Arkansas,155,14786,34.0346222,-94.27436279999999
5135.0,Sharp,Arkansas,138,2354,36.16759740000001,-91.44346900000001
5137.0,Stone,Arkansas,0,788,35.8075142,-92.2236667
5139.0,Union,Arkansas,439,9933,33.1431092,-92.539603
5141.0,Van Buren,Arkansas,172,2587,35.6266232,-92.539603
5143.0,Washington,Arkansas,559,58395,35.9307703,-94.15137639999999
5145.0,White,Arkansas,70,3783,35.2900612,-91.7538817
5147.0,Woodruff,Arkansas,0,169,35.1215846,-91.13530200000001
5149.0,Yell,Arkansas,88,10614,35.0810824,-93.33889169999999
6001.0,Alameda,California,6770,233203,37.6016892,-121.7195459
6003.0,Alpine,California,0,143,38.5940736,-119.8815203
6005.0,Amador,California,0,751,38.3488921,-120.7740931
6007.0,Butte,California,32,3777,39.6253952,-121.5370003
6009.0,Calaveras,California,0,1396,38.1960477,-120.6805037
6011.0,Colusa,California,0,449,39.1040645,-122.2653887
6013.0,Contra Costa,California,2925,112514,37.8534093,-121.9017954
6015.0,Del Norte,California,0,1883,41.7076287,-123.9659708
6017.0,El Dorado,California,0,6580,38.74263759999999,-120.4357631
6019.0,Fresno,California,2245,125564,36.985898399999996,-119.2320784
6021.0,Glenn,California,0,1489,39.6437813,-122.4467238
6023.0,Humboldt,California,137,7124,40.7450055,-123.8695086
6025.0,Imperial,California,1979,147007,33.0113694,-115.4733554
6027.0,Inyo,California,67,1772,36.3091865,-117.5495846
6029.0,Kern,California,2354,156410,35.4937274,-118.8596804
6031.0,Kings,California,384,64846,36.0988489,-119.8815203
6033.0,Lake,California,0,1417,39.08396440000001,-122.8084496
6035.0,Lassen,California,0,883,40.5394389,-120.7120023
6037.0,Los Angeles,California,151139,3641510,34.0522265,-118.2436596
6039.0,Madera,California,228,10478,37.251926,-119.69626769999999
6041.0,Marin,California,1221,42136,38.083403,-122.7633036
6043.0,Mariposa,California,45,967,37.4893626,-119.9679294
6045.0,Mendocino,California,0,2100,39.5500194,-123.438353
6047.0,Merced,California,449,22590,37.2009788,-120.7120023
6049.0,Modoc,California,0,2,41.4565165,-120.629366
6051.0,Mono,California,90,2773,37.9218608,-118.9528645
6053.0,Monterey,California,650,42038,36.3136201,-121.3541631
6055.0,Napa,California,238,9549,38.5024689,-122.2653887
6057.0,Nevada,California,87,4283,39.1346666,-121.1710389
6059.0,Orange,California,10158,434180,33.7174708,-117.8311428
6061.0,Placer,California,732,20981,39.0915751,-120.8039474
6063.0,Plumas,California,0,365,39.99268319999999,-120.8039474
6065.0,Riverside,California,20864,567981,33.9532966,-117.3961192
6067.0,Sacramento,California,4354,116645,38.47467,-121.3541631
6069.0,San Benito,California,191,7189,36.5760883,-120.9876321
6071.0,San Bernardino,California,12341,363857,34.9592083,-116.419389
6073.0,San Diego,California,18280,521195,32.7157305,-117.1610966
6075.0,San Francisco,California,2890,180703,37.7749295,-122.4194155
6077.0,San Joaquin,California,2735,83907,37.9175935,-121.1710389
6079.0,San Luis Obispo,California,86,22036,35.3102296,-120.4357631
6081.0,San Mateo,California,5690,149443,37.4337342,-122.4014193
6083.0,Santa Barbara,California,981,109140,34.4208321,-119.6982057
6085.0,Santa Clara,California,10713,226112,37.3336581,-121.8907041
6087.0,Santa Cruz,California,211,15823,37.0453988,-121.9579578
6089.0,Shasta,California,346,3568,40.7908864,-121.8474493
6091.0,Sierra,California,0,38,39.5532845,-120.2512728
6093.0,Siskiyou,California,0,822,41.7743261,-122.5770126
6095.0,Solano,California,1148,38985,38.3104969,-121.9017954
6097.0,Sonoma,California,305,39649,38.5779555,-122.9888319
6099.0,Stanislaus,California,1773,59723,37.5090711,-120.9876321
6101.0,Sutter,California,187,4401,39.0219764,-121.6739371
6103.0,Tehama,California,64,761,40.0982197,-122.174605
6105.0,Trinity,California,0,122,40.6329485,-123.0622553
6107.0,Tulare,California,5308,129350,36.1341739,-118.8596804
6109.0,Tuolumne,California,0,435,38.029655,-119.9740534
6111.0,Ventura,California,2253,83857,34.3704884,-119.1390642
6113.0,Yolo,California,1557,17283,38.7646021,-121.9017954
6115.0,Yuba,California,85,2327,39.2547027,-121.3998995
8001.0,Adams,Colorado,7966,207473,39.8398269,-104.1930918
8003.0,Alamosa,Colorado,181,5065,37.654039,-105.876004
8005.0,Arapahoe,Colorado,18336,287562,39.62031,-104.332644
8007.0,Archuleta,Colorado,0,658,37.1604318,-107.0067031
8009.0,Baca,Colorado,0,998,37.394731,-102.5298028
8011.0,Bent,Colorado,0,117,38.0036339,-103.0817903
8013.0,Boulder,Colorado,4150,67840,40.1512114,-105.5005483
8014.0,Broomfield,Colorado,1518,16616,39.9205411,-105.0866504
8015.0,Chaffee,Colorado,1270,5552,38.753667899999996,-106.2522143
8017.0,Cheyenne,Colorado,0,256,38.8002562,-102.6216211
8019.0,Clear Creek,Colorado,69,1303,39.6904464,-105.6412527
8021.0,Conejos,Colorado,0,229,37.2689711,-106.2522143
8023.0,Costilla,Colorado,0,581,37.2049596,-105.5005483
8025.0,Crowley,Colorado,102,3113,38.2498631,-103.8216261
8027.0,Custer,Colorado,0,175,38.0615578,-105.3131185
8029.0,Delta,Colorado,82,4444,38.8531357,-107.763621
8031.0,Denver,Colorado,19913,370451,39.7392358,-104.990251
8035.0,Douglas,Colorado,2857,52864,39.2587106,-104.9388853
8037.0,Eagle,Colorado,659,50560,39.576406,-106.7234639
8039.0,Elbert,Colorado,134,3427,39.35370040000001,-104.1930918
8041.0,El Paso,Colorado,6974,117218,38.9108325,-104.4723301
8043.0,Fremont,Colorado,0,1889,38.530651399999996,-105.5005483
8045.0,Garfield,Colorado,172,11141,39.6584775,-107.763621
8047.0,Gilpin,Colorado,0,250,39.8770159,-105.4536718
8049.0,Grand,Colorado,0,813,40.0727382,-106.0640179
8051.0,Gunnison,Colorado,440,14658,38.6437083,-107.0067031
8053.0,Hinsdale,Colorado,0,254,37.9316309,-107.3848831
8055.0,Huerfano,Colorado,0,223,37.6125984,-104.9388853
8057.0,Jackson,Colorado,0,4,,
8059.0,Jefferson,Colorado,10282,152270,39.5800298,-105.2662931
8063.0,Kit Carson,Colorado,187,1980,39.3844507,-102.5298028
8065.0,Lake,Colorado,0,2148,39.1941167,-106.2992912
8067.0,La Plata,Colorado,51,6034,37.2125857,-107.763621
8069.0,Larimer,Colorado,1811,40529,40.6955572,-105.5943388
8071.0,Las Animas,Colorado,0,372,37.2994909,-104.1001326
8073.0,Lincoln,Colorado,0,254,39.0457549,-103.3587288
8075.0,Logan,Colorado,226,33797,40.7056181,-102.989615
8077.0,Mesa,Colorado,0,4646,38.9585381,-108.6175626
8079.0,Mineral,Colorado,0,196,37.6583677,-107.0067031
8081.0,Moffat,Colorado,0,572,40.6138379,-108.2377519
8083.0,Montezuma,Colorado,217,2893,37.3257517,-108.6175626
8085.0,Montrose,Colorado,862,11521,38.468304,-108.1428669
8087.0,Morgan,Colorado,2340,38681,40.2989226,-103.7289167
8089.0,Otero,Colorado,66,1175,37.9397663,-103.6362715
8091.0,Ouray,Colorado,81,563,38.2016133,-107.763621
8093.0,Park,Colorado,0,1437,39.0897928,-105.5943388
8095.0,Phillips,Colorado,0,830,40.53713339999999,-102.3463875
8097.0,Pitkin,Colorado,187,5581,39.159101,-106.8178377
8099.0,Prowers,Colorado,0,753,37.84337560000001,-102.2547919
8101.0,Pueblo,Colorado,1183,18526,38.2528534,-104.4723301
8103.0,Rio Blanco,Colorado,0,104,39.9814297,-108.2377519
8105.0,Rio Grande,Colorado,15,2067,37.5749508,-106.4405872
8107.0,Routt,Colorado,401,4986,40.4771623,-107.1011931
8109.0,Saguache,Colorado,54,3405,38.0019623,-106.3463791
